bucket,term,source,description
lm_negative,discontinuing,LM,LM negative polarity words（负向情感）
lm_negative,discourage,LM,LM negative polarity words（负向情感）
lm_negative,discouraged,LM,LM negative polarity words（负向情感）
lm_negative,discourages,LM,LM negative polarity words（负向情感）
lm_negative,discouraging,LM,LM negative polarity words（负向情感）
lm_negative,discredit,LM,LM negative polarity words（负向情感）
lm_negative,discredited,LM,LM negative polarity words（负向情感）
lm_negative,discrediting,LM,LM negative polarity words（负向情感）
lm_negative,discredits,LM,LM negative polarity words（负向情感）
lm_negative,discrepancies,LM,LM negative polarity words（负向情感）
lm_negative,discrepancy,LM,LM negative polarity words（负向情感）
lm_negative,disfavor,LM,LM negative polarity words（负向情感）
lm_negative,disfavored,LM,LM negative polarity words（负向情感）
lm_negative,disfavoring,LM,LM negative polarity words（负向情感）
lm_negative,disfavors,LM,LM negative polarity words（负向情感）
lm_negative,disgorge,LM,LM negative polarity words（负向情感）
lm_negative,disgorged,LM,LM negative polarity words（负向情感）
lm_negative,disgorgement,LM,LM negative polarity words（负向情感）
lm_negative,disgorgements,LM,LM negative polarity words（负向情感）
lm_negative,disgorges,LM,LM negative polarity words（负向情感）
lm_negative,disgorging,LM,LM negative polarity words（负向情感）
lm_negative,disgrace,LM,LM negative polarity words（负向情感）
lm_negative,disgraceful,LM,LM negative polarity words（负向情感）
lm_negative,disgracefully,LM,LM negative polarity words（负向情感）
lm_negative,dishonest,LM,LM negative polarity words（负向情感）
lm_negative,dishonestly,LM,LM negative polarity words（负向情感）
lm_negative,dishonesty,LM,LM negative polarity words（负向情感）
lm_negative,dishonor,LM,LM negative polarity words（负向情感）
lm_negative,dishonorable,LM,LM negative polarity words（负向情感）
lm_negative,dishonorably,LM,LM negative polarity words（负向情感）
lm_negative,dishonored,LM,LM negative polarity words（负向情感）
lm_negative,dishonoring,LM,LM negative polarity words（负向情感）
lm_negative,dishonors,LM,LM negative polarity words（负向情感）
lm_negative,disincentives,LM,LM negative polarity words（负向情感）
lm_negative,disinterested,LM,LM negative polarity words（负向情感）
lm_negative,disinterestedly,LM,LM negative polarity words（负向情感）
lm_negative,disinterestedness,LM,LM negative polarity words（负向情感）
lm_negative,disloyal,LM,LM negative polarity words（负向情感）
lm_negative,disloyally,LM,LM negative polarity words（负向情感）
lm_negative,disloyalty,LM,LM negative polarity words（负向情感）
lm_negative,dismal,LM,LM negative polarity words（负向情感）
lm_negative,dismally,LM,LM negative polarity words（负向情感）
lm_negative,dismiss,LM,LM negative polarity words（负向情感）
lm_negative,dismissal,LM,LM negative polarity words（负向情感）
lm_negative,dismissals,LM,LM negative polarity words（负向情感）
lm_negative,dismissed,LM,LM negative polarity words（负向情感）
lm_negative,dismisses,LM,LM negative polarity words（负向情感）
lm_negative,dismissing,LM,LM negative polarity words（负向情感）
lm_negative,disorderly,LM,LM negative polarity words（负向情感）
lm_negative,disparage,LM,LM negative polarity words（负向情感）
lm_negative,disparaged,LM,LM negative polarity words（负向情感）
lm_negative,disparagement,LM,LM negative polarity words（负向情感）
lm_negative,disparagements,LM,LM negative polarity words（负向情感）
lm_negative,disparages,LM,LM negative polarity words（负向情感）
lm_negative,disparaging,LM,LM negative polarity words（负向情感）
lm_negative,disparagingly,LM,LM negative polarity words（负向情感）
lm_negative,disparities,LM,LM negative polarity words（负向情感）
lm_negative,disparity,LM,LM negative polarity words（负向情感）
lm_negative,displace,LM,LM negative polarity words（负向情感）
lm_negative,displaced,LM,LM negative polarity words（负向情感）
lm_negative,displacement,LM,LM negative polarity words（负向情感）
lm_negative,displacements,LM,LM negative polarity words（负向情感）
lm_negative,displaces,LM,LM negative polarity words（负向情感）
lm_negative,displacing,LM,LM negative polarity words（负向情感）
lm_negative,dispose,LM,LM negative polarity words（负向情感）
lm_negative,dispossess,LM,LM negative polarity words（负向情感）
lm_negative,dispossessed,LM,LM negative polarity words（负向情感）
lm_negative,dispossesses,LM,LM negative polarity words（负向情感）
lm_negative,dispossessing,LM,LM negative polarity words（负向情感）
lm_negative,disproportion,LM,LM negative polarity words（负向情感）
lm_negative,disproportional,LM,LM negative polarity words（负向情感）
lm_negative,disproportionate,LM,LM negative polarity words（负向情感）
lm_negative,disproportionately,LM,LM negative polarity words（负向情感）
lm_negative,dispute,LM,LM negative polarity words（负向情感）
lm_negative,disputed,LM,LM negative polarity words（负向情感）
lm_negative,disputes,LM,LM negative polarity words（负向情感）
lm_negative,disputing,LM,LM negative polarity words（负向情感）
lm_negative,disqualification,LM,LM negative polarity words（负向情感）
lm_negative,disqualifications,LM,LM negative polarity words（负向情感）
lm_negative,disqualified,LM,LM negative polarity words（负向情感）
lm_negative,disqualifies,LM,LM negative polarity words（负向情感）
lm_negative,disqualify,LM,LM negative polarity words（负向情感）
lm_negative,disqualifying,LM,LM negative polarity words（负向情感）
lm_negative,disregard,LM,LM negative polarity words（负向情感）
lm_negative,disregarded,LM,LM negative polarity words（负向情感）
lm_negative,disregarding,LM,LM negative polarity words（负向情感）
lm_negative,disregards,LM,LM negative polarity words（负向情感）
lm_negative,disreputable,LM,LM negative polarity words（负向情感）
lm_negative,disrepute,LM,LM negative polarity words（负向情感）
lm_negative,disrupt,LM,LM negative polarity words（负向情感）
lm_negative,disrupted,LM,LM negative polarity words（负向情感）
lm_negative,disrupting,LM,LM negative polarity words（负向情感）
lm_negative,disruption,LM,LM negative polarity words（负向情感）
lm_negative,disruptions,LM,LM negative polarity words（负向情感）
lm_negative,disruptive,LM,LM negative polarity words（负向情感）
lm_negative,disrupts,LM,LM negative polarity words（负向情感）
lm_negative,dissatisfaction,LM,LM negative polarity words（负向情感）
lm_negative,dissatisfied,LM,LM negative polarity words（负向情感）
lm_negative,dissent,LM,LM negative polarity words（负向情感）
lm_negative,dissented,LM,LM negative polarity words（负向情感）
lm_negative,dissenter,LM,LM negative polarity words（负向情感）
lm_negative,dissenters,LM,LM negative polarity words（负向情感）
lm_negative,dissenting,LM,LM negative polarity words（负向情感）
lm_negative,dissents,LM,LM negative polarity words（负向情感）
lm_negative,dissident,LM,LM negative polarity words（负向情感）
lm_negative,dissidents,LM,LM negative polarity words（负向情感）
lm_negative,dissolution,LM,LM negative polarity words（负向情感）
lm_negative,dissolutions,LM,LM negative polarity words（负向情感）
lm_negative,distort,LM,LM negative polarity words（负向情感）
lm_negative,distorted,LM,LM negative polarity words（负向情感）
lm_negative,distorting,LM,LM negative polarity words（负向情感）
lm_negative,distortion,LM,LM negative polarity words（负向情感）
lm_negative,distortions,LM,LM negative polarity words（负向情感）
lm_negative,distorts,LM,LM negative polarity words（负向情感）
lm_negative,distract,LM,LM negative polarity words（负向情感）
lm_negative,distracted,LM,LM negative polarity words（负向情感）
lm_negative,distracting,LM,LM negative polarity words（负向情感）
lm_negative,distraction,LM,LM negative polarity words（负向情感）
lm_negative,distractions,LM,LM negative polarity words（负向情感）
lm_negative,distracts,LM,LM negative polarity words（负向情感）
lm_negative,distress,LM,LM negative polarity words（负向情感）
lm_negative,distressed,LM,LM negative polarity words（负向情感）
lm_negative,disturb,LM,LM negative polarity words（负向情感）
lm_negative,disturbance,LM,LM negative polarity words（负向情感）
lm_negative,disturbances,LM,LM negative polarity words（负向情感）
lm_negative,disturbed,LM,LM negative polarity words（负向情感）
lm_negative,disturbing,LM,LM negative polarity words（负向情感）
lm_negative,disturbs,LM,LM negative polarity words（负向情感）
lm_negative,diversion,LM,LM negative polarity words（负向情感）
lm_negative,divert,LM,LM negative polarity words（负向情感）
lm_negative,diverted,LM,LM negative polarity words（负向情感）
lm_negative,diverting,LM,LM negative polarity words（负向情感）
lm_negative,diverts,LM,LM negative polarity words（负向情感）
lm_negative,divest,LM,LM negative polarity words（负向情感）
lm_negative,divested,LM,LM negative polarity words（负向情感）
lm_negative,divesting,LM,LM negative polarity words（负向情感）
lm_negative,divestiture,LM,LM negative polarity words（负向情感）
lm_negative,divestitures,LM,LM negative polarity words（负向情感）
lm_negative,divestment,LM,LM negative polarity words（负向情感）
lm_negative,divestments,LM,LM negative polarity words（负向情感）
lm_negative,divests,LM,LM negative polarity words（负向情感）
lm_negative,divorce,LM,LM negative polarity words（负向情感）
lm_negative,divorced,LM,LM negative polarity words（负向情感）
lm_negative,divulge,LM,LM negative polarity words（负向情感）
